num_soura,num_aya,aya,name_soura
54,7,خشعا أبصارهم يخرجون من الأجداث كأنهم جراد منتشر,القمر
54,8,مهطعين إلى الداع ۖ يقول الكافرون هذا يوم عسر,القمر
54,9,كذبت قبلهم قوم نوح فكذبوا عبدنا وقالوا مجنون وازدجر,القمر
54,10,فدعا ربه أني مغلوب فانتصر,القمر
54,11,ففتحنا أبواب السماء بماء منهمر,القمر
54,12,وفجرنا الأرض عيونا فالتقى الماء على أمر قد قدر,القمر
54,13,وحملناه على ذات ألواح ودسر,القمر
54,14,تجري بأعيننا جزاء لمن كان كفر,القمر
54,15,ولقد تركناها آية فهل من مدكر,القمر
54,16,فكيف كان عذابي ونذر,القمر
54,17,ولقد يسرنا القرآن للذكر فهل من مدكر,القمر
54,18,كذبت عاد فكيف كان عذابي ونذر,القمر
54,19,إنا أرسلنا عليهم ريحا صرصرا في يوم نحس مستمر,القمر
54,20,تنزع الناس كأنهم أعجاز نخل منقعر,القمر
54,21,فكيف كان عذابي ونذر,القمر
54,22,ولقد يسرنا القرآن للذكر فهل من مدكر,القمر
54,23,كذبت ثمود بالنذر,القمر
54,24,فقالوا أبشرا منا واحدا نتبعه إنا إذا لفي ضلال وسعر,القمر
54,25,أألقي الذكر عليه من بيننا بل هو كذاب أشر,القمر
54,26,سيعلمون غدا من الكذاب الأشر,القمر
54,27,إنا مرسلو الناقة فتنة لهم فارتقبهم واصطبر,القمر
54,28,ونبئهم أن الماء قسمة بينهم ۖ كل شرب محتضر,القمر
54,29,فنادوا صاحبهم فتعاطى فعقر,القمر
54,30,فكيف كان عذابي ونذر,القمر
54,31,إنا أرسلنا عليهم صيحة واحدة فكانوا كهشيم المحتظر,القمر
54,32,ولقد يسرنا القرآن للذكر فهل من مدكر,القمر
54,33,كذبت قوم لوط بالنذر,القمر
54,34,إنا أرسلنا عليهم حاصبا إلا آل لوط ۖ نجيناهم بسحر,القمر
54,35,نعمة من عندنا ۚ كذلك نجزي من شكر,القمر
54,36,ولقد أنذرهم بطشتنا فتماروا بالنذر,القمر
54,37,ولقد راودوه عن ضيفه فطمسنا أعينهم فذوقوا عذابي ونذر,القمر
54,38,ولقد صبحهم بكرة عذاب مستقر,القمر
54,39,فذوقوا عذابي ونذر,القمر
54,40,ولقد يسرنا القرآن للذكر فهل من مدكر,القمر
54,41,ولقد جاء آل فرعون النذر,القمر
54,42,كذبوا بآياتنا كلها فأخذناهم أخذ عزيز مقتدر,القمر
54,43,أكفاركم خير من أولئكم أم لكم براءة في الزبر,القمر
54,44,أم يقولون نحن جميع منتصر,القمر
54,45,سيهزم الجمع ويولون الدبر,القمر
54,46,بل الساعة موعدهم والساعة أدهى وأمر,القمر
54,47,إن المجرمين في ضلال وسعر,القمر
54,48,يوم يسحبون في النار على وجوههم ذوقوا مس سقر,القمر
54,49,إنا كل شيء خلقناه بقدر,القمر
54,50,وما أمرنا إلا واحدة كلمح بالبصر,القمر
54,51,ولقد أهلكنا أشياعكم فهل من مدكر,القمر
54,52,وكل شيء فعلوه في الزبر,القمر
54,53,وكل صغير وكبير مستطر,القمر
54,54,إن المتقين في جنات ونهر,القمر
54,55,في مقعد صدق عند مليك مقتدر,القمر
55,1,الرحمن,الرحمن
55,2,علم القرآن,الرحمن
55,3,خلق الإنسان,الرحمن
55,4,علمه البيان,الرحمن
55,5,الشمس والقمر بحسبان,الرحمن
55,6,والنجم والشجر يسجدان,الرحمن
55,7,والسماء رفعها ووضع الميزان,الرحمن
55,8,ألا تطغوا في الميزان,الرحمن
55,9,وأقيموا الوزن بالقسط ولا تخسروا الميزان,الرحمن
55,10,والأرض وضعها للأنام,الرحمن
55,11,فيها فاكهة والنخل ذات الأكمام,الرحمن
55,12,والحب ذو العصف والريحان,الرحمن
55,13,فبأي آلاء ربكما تكذبان,الرحمن
55,14,خلق الإنسان من صلصال كالفخار,الرحمن
55,15,وخلق الجان من مارج من نار,الرحمن
55,16,فبأي آلاء ربكما تكذبان,الرحمن
55,17,رب المشرقين ورب المغربين,الرحمن
55,18,فبأي آلاء ربكما تكذبان,الرحمن
55,19,مرج البحرين يلتقيان,الرحمن
55,20,بينهما برزخ لا يبغيان,الرحمن
55,21,فبأي آلاء ربكما تكذبان,الرحمن
55,22,يخرج منهما اللؤلؤ والمرجان,الرحمن
55,23,فبأي آلاء ربكما تكذبان,الرحمن
55,24,وله الجوار المنشآت في البحر كالأعلام,الرحمن
55,25,فبأي آلاء ربكما تكذبان,الرحمن
55,26,كل من عليها فان,الرحمن
55,27,ويبقى وجه ربك ذو الجلال والإكرام,الرحمن
55,28,فبأي آلاء ربكما تكذبان,الرحمن
55,29,يسأله من في السماوات والأرض ۚ كل يوم هو في شأن,الرحمن
55,30,فبأي آلاء ربكما تكذبان,الرحمن
55,31,سنفرغ لكم أيه الثقلان,الرحمن
55,32,فبأي آلاء ربكما تكذبان,الرحمن
55,33,يا معشر الجن والإنس إن استطعتم أن تنفذوا من أقطار السماوات والأرض فانفذوا ۚ لا تنفذون إلا بسلطان,الرحمن
55,34,فبأي آلاء ربكما تكذبان,الرحمن
55,35,يرسل عليكما شواظ من نار ونحاس فلا تنتصران,الرحمن
55,36,فبأي آلاء ربكما تكذبان,الرحمن
55,37,فإذا انشقت السماء فكانت وردة كالدهان,الرحمن
55,38,فبأي آلاء ربكما تكذبان,الرحمن
55,39,فيومئذ لا يسأل عن ذنبه إنس ولا جان,الرحمن
55,40,فبأي آلاء ربكما تكذبان,الرحمن
55,41,يعرف المجرمون بسيماهم فيؤخذ بالنواصي والأقدام,الرحمن
55,42,فبأي آلاء ربكما تكذبان,الرحمن
55,43,هذه جهنم التي يكذب بها المجرمون,الرحمن
55,44,يطوفون بينها وبين حميم آن,الرحمن
55,45,فبأي آلاء ربكما تكذبان,الرحمن
55,46,ولمن خاف مقام ربه جنتان,الرحمن
55,47,فبأي آلاء ربكما تكذبان,الرحمن
55,48,ذواتا أفنان,الرحمن
55,49,فبأي آلاء ربكما تكذبان,الرحمن
55,50,فيهما عينان تجريان,الرحمن
55,51,فبأي آلاء ربكما تكذبان,الرحمن
55,52,فيهما من كل فاكهة زوجان,الرحمن
55,53,فبأي آلاء ربكما تكذبان,الرحمن
55,54,متكئين على فرش بطائنها من إستبرق ۚ وجنى الجنتين دان,الرحمن
55,55,فبأي آلاء ربكما تكذبان,الرحمن
55,56,فيهن قاصرات الطرف لم يطمثهن إنس قبلهم ولا جان,الرحمن
55,57,فبأي آلاء ربكما تكذبان,الرحمن
55,58,كأنهن الياقوت والمرجان,الرحمن
55,59,فبأي آلاء ربكما تكذبان,الرحمن
55,60,هل جزاء الإحسان إلا الإحسان,الرحمن
55,61,فبأي آلاء ربكما تكذبان,الرحمن
55,62,ومن دونهما جنتان,الرحمن
55,63,فبأي آلاء ربكما تكذبان,الرحمن
55,64,مدهامتان,الرحمن
55,65,فبأي آلاء ربكما تكذبان,الرحمن
55,66,فيهما عينان نضاختان,الرحمن
55,67,فبأي آلاء ربكما تكذبان,الرحمن
55,68,فيهما فاكهة ونخل ورمان,الرحمن
55,69,فبأي آلاء ربكما تكذبان,الرحمن
55,70,فيهن خيرات حسان,الرحمن
55,71,فبأي آلاء ربكما تكذبان,الرحمن
55,72,حور مقصورات في الخيام,الرحمن
55,73,فبأي آلاء ربكما تكذبان,الرحمن
55,74,لم يطمثهن إنس قبلهم ولا جان,الرحمن
55,75,فبأي آلاء ربكما تكذبان,الرحمن
55,76,متكئين على رفرف خضر وعبقري حسان,الرحمن
55,77,فبأي آلاء ربكما تكذبان,الرحمن
55,78,تبارك اسم ربك ذي الجلال والإكرام,الرحمن
56,1,إذا وقعت الواقعة,الواقعة
56,2,ليس لوقعتها كاذبة,الواقعة
56,3,خافضة رافعة,الواقعة
56,4,إذا رجت الأرض رجا,الواقعة
56,5,وبست الجبال بسا,الواقعة
56,6,فكانت هباء منبثا,الواقعة
56,7,وكنتم أزواجا ثلاثة,الواقعة
56,8,فأصحاب الميمنة ما أصحاب الميمنة,الواقعة
56,9,وأصحاب المشأمة ما أصحاب المشأمة,الواقعة
56,10,والسابقون السابقون,الواقعة
56,11,أولئك المقربون,الواقعة
56,12,في جنات النعيم,الواقعة
56,13,ثلة من الأولين,الواقعة
56,14,وقليل من الآخرين,الواقعة
56,15,على سرر موضونة,الواقعة
56,16,متكئين عليها متقابلين,الواقعة
56,17,يطوف عليهم ولدان مخلدون,الواقعة
56,18,بأكواب وأباريق وكأس من معين,الواقعة
56,19,لا يصدعون عنها ولا ينزفون,الواقعة
56,20,وفاكهة مما يتخيرون,الواقعة
56,21,ولحم طير مما يشتهون,الواقعة
56,22,وحور عين,الواقعة
56,23,كأمثال اللؤلؤ المكنون,الواقعة
56,24,جزاء بما كانوا يعملون,الواقعة
56,25,لا يسمعون فيها لغوا ولا تأثيما,الواقعة
56,26,إلا قيلا سلاما سلاما,الواقعة
56,27,وأصحاب اليمين ما أصحاب اليمين,الواقعة
56,28,في سدر مخضود,الواقعة
56,29,وطلح منضود,الواقعة
56,30,وظل ممدود,الواقعة
56,31,وماء مسكوب,الواقعة
56,32,وفاكهة كثيرة,الواقعة
56,33,لا مقطوعة ولا ممنوعة,الواقعة
56,34,وفرش مرفوعة,الواقعة
56,35,إنا أنشأناهن إنشاء,الواقعة
56,36,فجعلناهن أبكارا,الواقعة
56,37,عربا أترابا,الواقعة
56,38,لأصحاب اليمين,الواقعة
56,39,ثلة من الأولين,الواقعة
56,40,وثلة من الآخرين,الواقعة
56,41,وأصحاب الشمال ما أصحاب الشمال,الواقعة
56,42,في سموم وحميم,الواقعة
56,43,وظل من يحموم,الواقعة
56,44,لا بارد ولا كريم,الواقعة
56,45,إنهم كانوا قبل ذلك مترفين,الواقعة
56,46,وكانوا يصرون على الحنث العظيم,الواقعة
